X (Second),CH1 (Volt),CH2 (Volt),
-4.43463e+00,-3.52e+00,-4.80e-01,
-4.43461e+00,-3.60e+00,-4.80e-01,
-4.43459e+00,-3.52e+00,-4.80e-01,
-4.43457e+00,-3.52e+00,-4.80e-01,
-4.43455e+00,-3.60e+00,-4.80e-01,
-4.43453e+00,-3.60e+00,-4.80e-01,
-4.43451e+00,-3.60e+00,-4.80e-01,
-4.43449e+00,-3.60e+00,-4.80e-01,
-4.43447e+00,-3.60e+00,-4.80e-01,
-4.43445e+00,-3.60e+00,-4.80e-01,
-4.43443e+00,-3.52e+00,-4.80e-01,
-4.43441e+00,-3.52e+00,-4.80e-01,
-4.43439e+00,-3.60e+00,-4.80e-01,
-4.43437e+00,-3.60e+00,-4.80e-01,
-4.43436e+00,-3.60e+00,-4.80e-01,
-4.43434e+00,-3.60e+00,-4.80e-01,
-4.43432e+00,-3.60e+00,-4.80e-01,
-4.43430e+00,-3.60e+00,-4.80e-01,
-4.43428e+00,-3.60e+00,-4.80e-01,
-4.43426e+00,-3.60e+00,-4.80e-01,
-4.43424e+00,-3.60e+00,-4.80e-01,
-4.43422e+00,-3.60e+00,-4.80e-01,
-4.43420e+00,-3.60e+00,-4.80e-01,
-4.43418e+00,-3.60e+00,-4.80e-01,
-4.43416e+00,-3.60e+00,-4.80e-01,
-4.43414e+00,-3.60e+00,-4.80e-01,
-4.43412e+00,-3.60e+00,-4.80e-01,
-4.43410e+00,-3.60e+00,-4.80e-01,
-4.43408e+00,-3.60e+00,-4.80e-01,
-4.43406e+00,-3.60e+00,-4.80e-01,
-4.43404e+00,-3.60e+00,-4.80e-01,
-4.43402e+00,-3.60e+00,-4.80e-01,
-4.43400e+00,-3.52e+00,-4.80e-01,
-4.43398e+00,-3.60e+00,-4.80e-01,
-4.43396e+00,-3.52e+00,-4.80e-01,
-4.43395e+00,-3.60e+00,-4.80e-01,
-4.43393e+00,-3.60e+00,-4.80e-01,
-4.43391e+00,-3.60e+00,-4.80e-01,
-4.43389e+00,-3.60e+00,-4.80e-01,
-4.43387e+00,-3.52e+00,-4.80e-01,
-4.43385e+00,-3.60e+00,-4.80e-01,
-4.43383e+00,-3.60e+00,-4.80e-01,
-4.43381e+00,-3.52e+00,-4.80e-01,
-4.43379e+00,-3.60e+00,-4.80e-01,
-4.43377e+00,-3.60e+00,-4.80e-01,
-4.43375e+00,-3.60e+00,-4.80e-01,
-4.43373e+00,-3.52e+00,-4.80e-01,
-4.43371e+00,-3.60e+00,-4.80e-01,
-4.43369e+00,-3.60e+00,-4.80e-01,
-4.43367e+00,-3.52e+00,-4.80e-01,
-4.43365e+00,-3.52e+00,-4.80e-01,
-4.43363e+00,-3.60e+00,-4.80e-01,
-4.43361e+00,-3.60e+00,-4.80e-01,
-4.43359e+00,-3.60e+00,-4.80e-01,
-4.43357e+00,-3.60e+00,-4.80e-01,
-4.43355e+00,-3.52e+00,-4.80e-01,
-4.43354e+00,-3.52e+00,-4.80e-01,
-4.43352e+00,-3.60e+00,-4.80e-01,
-4.43350e+00,-3.52e+00,-4.80e-01,
-4.43348e+00,-3.60e+00,-4.80e-01,
-4.43346e+00,-3.60e+00,-4.80e-01,
-4.43344e+00,-3.60e+00,-4.80e-01,
-4.43342e+00,-3.60e+00,-4.80e-01,
-4.43340e+00,-3.52e+00,-5.60e-01,
-4.43338e+00,-3.60e+00,-4.80e-01,
-4.43336e+00,-3.60e+00,-4.80e-01,
-4.43334e+00,-3.60e+00,-4.80e-01,
-4.43332e+00,-3.60e+00,-4.80e-01,
-4.43330e+00,-3.60e+00,-4.80e-01,
-4.43328e+00,-3.60e+00,-4.80e-01,
-4.43326e+00,-3.52e+00,-4.80e-01,
-4.43324e+00,-3.60e+00,-4.80e-01,
-4.43322e+00,-3.60e+00,-4.80e-01,
-4.43320e+00,-3.60e+00,-4.80e-01,
-4.43318e+00,-3.60e+00,-4.80e-01,
-4.43316e+00,-3.60e+00,-4.80e-01,
-4.43314e+00,-3.60e+00,-4.80e-01,
-4.43313e+00,-3.60e+00,-4.80e-01,
-4.43311e+00,-3.52e+00,-4.80e-01,
-4.43309e+00,-3.52e+00,-4.80e-01,
-4.43307e+00,-3.60e+00,-4.80e-01,
-4.43305e+00,-3.60e+00,-4.80e-01,
-4.43303e+00,-3.60e+00,-4.80e-01,
-4.43301e+00,-3.60e+00,-4.80e-01,
-4.43299e+00,-3.52e+00,-5.60e-01,
-4.43297e+00,-3.60e+00,-4.80e-01,
-4.43295e+00,-3.52e+00,-4.80e-01,
-4.43293e+00,-3.60e+00,-4.80e-01,
-4.43291e+00,-3.60e+00,-4.80e-01,
-4.43289e+00,-3.60e+00,-4.80e-01,
-4.43287e+00,-3.52e+00,-4.80e-01,
-4.43285e+00,-3.52e+00,-4.80e-01,
-4.43283e+00,-3.60e+00,-4.80e-01,
-4.43281e+00,-3.60e+00,-5.60e-01,
-4.43279e+00,-3.60e+00,-4.80e-01,
-4.43277e+00,-3.52e+00,-4.80e-01,
-4.43275e+00,-3.60e+00,-4.80e-01,
-4.43273e+00,-3.52e+00,-4.80e-01,
-4.43271e+00,-3.60e+00,-4.80e-01,
-4.43270e+00,-3.60e+00,-4.80e-01,
-4.43268e+00,-3.52e+00,-4.80e-01,
-4.43266e+00,-3.60e+00,-4.80e-01,
-4.43264e+00,-3.52e+00,-4.80e-01,
-4.43262e+00,-3.60e+00,-4.80e-01,
-4.43260e+00,-3.60e+00,-4.80e-01,
-4.43258e+00,-3.52e+00,-5.60e-01,
-4.43256e+00,-3.60e+00,-4.80e-01,
-4.43254e+00,-3.60e+00,-4.80e-01,
-4.43252e+00,-3.60e+00,-4.80e-01,
-4.43250e+00,-3.52e+00,-4.80e-01,
-4.43248e+00,-3.52e+00,-4.80e-01,
-4.43246e+00,-3.52e+00,-4.80e-01,
-4.43244e+00,-3.60e+00,-4.80e-01,
-4.43242e+00,-3.60e+00,-4.80e-01,
-4.43240e+00,-3.60e+00,-4.80e-01,
-4.43238e+00,-3.60e+00,-4.80e-01,
-4.43236e+00,-3.60e+00,-4.80e-01,
-4.43234e+00,-3.52e+00,-4.80e-01,
-4.43232e+00,-3.60e+00,-4.80e-01,
-4.43230e+00,-3.52e+00,-4.80e-01,
-4.43228e+00,-3.60e+00,-4.80e-01,
-4.43227e+00,-3.60e+00,-4.80e-01,
-4.43225e+00,-3.60e+00,-4.80e-01,
-4.43223e+00,-3.60e+00,-4.80e-01,
-4.43221e+00,-3.60e+00,-4.80e-01,
-4.43219e+00,-3.60e+00,-4.80e-01,
-4.43217e+00,-3.60e+00,-4.80e-01,
-4.43215e+00,-3.52e+00,-4.80e-01,
-4.43213e+00,-3.60e+00,-4.80e-01,
-4.43211e+00,-3.60e+00,-4.80e-01,
-4.43209e+00,-3.52e+00,-4.80e-01,
-4.43207e+00,-3.60e+00,-4.80e-01,
-4.43205e+00,-3.60e+00,-4.80e-01,
-4.43203e+00,-3.52e+00,-4.80e-01,
-4.43201e+00,-3.60e+00,-4.80e-01,
-4.43199e+00,-3.52e+00,-4.80e-01,
-4.43197e+00,-3.60e+00,-4.80e-01,
-4.43195e+00,-3.60e+00,-4.80e-01,
-4.43193e+00,-3.52e+00,-4.80e-01,
-4.43191e+00,-3.60e+00,-4.80e-01,
-4.43189e+00,-3.60e+00,-4.80e-01,
-4.43187e+00,-3.60e+00,-4.80e-01,
-4.43186e+00,-3.52e+00,-4.80e-01,
-4.43184e+00,-3.52e+00,-4.80e-01,
-4.43182e+00,-3.60e+00,-4.80e-01,
-4.43180e+00,-3.52e+00,-5.60e-01,
-4.43178e+00,-3.60e+00,-4.80e-01,
-4.43176e+00,-3.60e+00,-4.80e-01,
-4.43174e+00,-3.52e+00,-4.80e-01,
-4.43172e+00,-3.52e+00,-4.80e-01,
-4.43170e+00,-3.60e+00,-4.80e-01,
-4.43168e+00,-3.60e+00,-4.80e-01,
-4.43166e+00,-3.52e+00,-4.80e-01,
-4.43164e+00,-3.60e+00,-4.80e-01,
-4.43162e+00,-3.60e+00,-4.80e-01,
-4.43160e+00,-3.52e+00,-4.80e-01,
-4.43158e+00,-3.60e+00,-4.80e-01,
-4.43156e+00,-3.52e+00,-4.80e-01,
-4.43154e+00,-3.52e+00,-5.60e-01,
-4.43152e+00,-3.52e+00,-4.80e-01,
-4.43150e+00,-3.60e+00,-4.80e-01,
-4.43148e+00,-3.60e+00,-4.80e-01,
-4.43146e+00,-3.60e+00,-4.80e-01,
-4.43145e+00,-3.52e+00,-4.80e-01,
-4.43143e+00,-3.60e+00,-4.80e-01,
-4.43141e+00,-3.60e+00,-4.80e-01,
-4.43139e+00,-3.60e+00,-4.80e-01,
-4.43137e+00,-3.60e+00,-4.80e-01,
-4.43135e+00,-3.60e+00,-4.80e-01,
-4.43133e+00,-3.60e+00,-4.80e-01,
-4.43131e+00,-3.52e+00,-4.80e-01,
-4.43129e+00,-3.60e+00,-4.80e-01,
-4.43127e+00,-3.60e+00,-4.80e-01,
-4.43125e+00,-3.52e+00,-4.80e-01,
-4.43123e+00,-3.60e+00,-4.80e-01,
-4.43121e+00,-3.60e+00,-4.80e-01,
-4.43119e+00,-3.60e+00,-4.80e-01,
-4.43117e+00,-3.60e+00,-4.80e-01,
-4.43115e+00,-3.52e+00,-4.80e-01,
-4.43113e+00,-3.52e+00,-4.80e-01,
-4.43111e+00,-3.60e+00,-4.80e-01,
-4.43109e+00,-3.60e+00,-4.80e-01,
-4.43107e+00,-3.52e+00,-4.80e-01,
-4.43105e+00,-3.52e+00,-4.80e-01,
-4.43104e+00,-3.60e+00,-4.80e-01,
-4.43102e+00,-3.60e+00,-4.80e-01,
-4.43100e+00,-3.52e+00,-4.80e-01,
-4.43098e+00,-3.60e+00,-4.80e-01,
-4.43096e+00,-3.60e+00,-4.80e-01,
-4.43094e+00,-3.60e+00,-4.80e-01,
-4.43092e+00,-3.52e+00,-4.80e-01,
-4.43090e+00,-3.52e+00,-4.80e-01,
-4.43088e+00,-3.52e+00,-4.80e-01,
-4.43086e+00,-3.52e+00,-4.80e-01,
-4.43084e+00,-3.60e+00,-4.80e-01,
-4.43082e+00,-3.52e+00,-4.80e-01,
-4.43080e+00,-3.60e+00,-4.80e-01,
-4.43078e+00,-3.60e+00,-4.80e-01,
-4.43076e+00,-3.60e+00,-4.80e-01,
-4.43074e+00,-3.60e+00,-4.80e-01,
-4.43072e+00,-3.60e+00,-4.80e-01,
-4.43070e+00,-3.52e+00,-4.80e-01,
-4.43068e+00,-3.52e+00,-4.80e-01,
-4.43066e+00,-3.60e+00,-4.80e-01,
-4.43064e+00,-3.60e+00,-4.80e-01,
-4.43062e+00,-3.60e+00,-4.80e-01,
-4.43061e+00,-3.52e+00,-4.80e-01,
-4.43059e+00,-3.60e+00,-4.80e-01,
-4.43057e+00,-3.60e+00,-4.80e-01,
-4.43055e+00,-3.60e+00,-4.80e-01,
-4.43053e+00,-3.60e+00,-4.80e-01,
-4.43051e+00,-3.60e+00,-4.80e-01,
-4.43049e+00,-3.52e+00,-4.80e-01,
-4.43047e+00,-3.60e+00,-4.80e-01,
-4.43045e+00,-3.60e+00,-4.80e-01,
-4.43043e+00,-3.52e+00,-4.80e-01,
-4.43041e+00,-3.60e+00,-4.80e-01,
-4.43039e+00,-3.60e+00,-4.80e-01,
-4.43037e+00,-3.52e+00,-4.80e-01,
-4.43035e+00,-3.60e+00,-4.80e-01,
-4.43033e+00,-3.52e+00,-4.80e-01,
-4.43031e+00,-3.60e+00,-4.80e-01,
-4.43029e+00,-3.52e+00,-4.80e-01,
-4.43027e+00,-3.60e+00,-4.80e-01,
-4.43025e+00,-3.60e+00,-4.80e-01,
-4.43023e+00,-3.60e+00,-4.80e-01,
-4.43021e+00,-3.52e+00,-4.80e-01,
-4.43020e+00,-3.52e+00,-4.80e-01,
-4.43018e+00,-3.60e+00,-4.80e-01,
-4.43016e+00,-3.52e+00,-4.80e-01,
-4.43014e+00,-3.60e+00,-4.80e-01,
-4.43012e+00,-3.60e+00,-4.80e-01,
-4.43010e+00,-3.60e+00,-4.80e-01,
-4.43008e+00,-3.60e+00,-4.80e-01,
-4.43006e+00,-3.52e+00,-4.80e-01,
-4.43004e+00,-3.60e+00,-4.80e-01,
-4.43002e+00,-3.60e+00,-4.80e-01,
-4.43000e+00,-3.60e+00,-4.80e-01,
-4.42998e+00,-3.60e+00,-4.80e-01,
-4.42996e+00,-3.52e+00,-4.80e-01,
-4.42994e+00,-3.60e+00,-4.80e-01,
-4.42992e+00,-3.52e+00,-4.80e-01,
-4.42990e+00,-3.52e+00,-4.80e-01,
-4.42988e+00,-3.60e+00,-4.80e-01,
-4.42986e+00,-3.52e+00,-5.60e-01,
-4.42984e+00,-3.60e+00,-4.80e-01,
-4.42982e+00,-3.52e+00,-4.80e-01,
-4.42980e+00,-3.60e+00,-4.80e-01,
-4.42979e+00,-3.52e+00,-4.80e-01,
-4.42977e+00,-3.52e+00,-4.80e-01,
-4.42975e+00,-3.52e+00,-4.80e-01,
-4.42973e+00,-3.52e+00,-4.80e-01,
-4.42971e+00,-3.60e+00,-4.80e-01,
-4.42969e+00,-3.60e+00,-4.80e-01,
-4.42967e+00,-3.60e+00,-4.80e-01,
-4.42965e+00,-3.60e+00,-4.80e-01,
-4.42963e+00,-3.60e+00,-4.80e-01,
-4.42961e+00,-3.60e+00,-4.80e-01,
-4.42959e+00,-3.60e+00,-4.80e-01,
-4.42957e+00,-3.52e+00,-4.80e-01,
-4.42955e+00,-3.60e+00,-4.80e-01,
-4.42953e+00,-3.60e+00,-4.80e-01,
-4.42951e+00,-3.52e+00,-4.80e-01,
-4.42949e+00,-3.60e+00,-4.80e-01,
-4.42947e+00,-3.60e+00,-4.80e-01,
-4.42945e+00,-3.52e+00,-4.80e-01,
-4.42943e+00,-3.52e+00,-4.80e-01,
-4.42941e+00,-3.52e+00,-4.80e-01,
-4.42939e+00,-3.60e+00,-4.80e-01,
-4.42937e+00,-3.60e+00,-4.80e-01,
-4.42936e+00,-3.52e+00,-4.80e-01,
-4.42934e+00,-3.60e+00,-4.80e-01,
-4.42932e+00,-3.60e+00,-4.80e-01,
-4.42930e+00,-3.60e+00,-4.80e-01,
-4.42928e+00,-3.52e+00,-4.80e-01,
-4.42926e+00,-3.52e+00,-4.80e-01,
-4.42924e+00,-3.52e+00,-4.80e-01,
-4.42922e+00,-3.60e+00,-4.80e-01,
-4.42920e+00,-3.52e+00,-4.80e-01,
-4.42918e+00,-3.52e+00,-4.80e-01,
-4.42916e+00,-3.60e+00,-4.80e-01,
-4.42914e+00,-3.52e+00,-4.80e-01,
-4.42912e+00,-3.60e+00,-4.80e-01,
-4.42910e+00,-3.52e+00,-4.80e-01,
-4.42908e+00,-3.60e+00,-4.80e-01,
-4.42906e+00,-3.52e+00,-4.80e-01,
-4.42904e+00,-3.52e+00,-4.80e-01,
-4.42902e+00,-3.52e+00,-4.80e-01,
-4.42900e+00,-3.60e+00,-4.80e-01,
-4.42898e+00,-3.52e+00,-4.80e-01,
-4.42896e+00,-3.60e+00,-4.80e-01,
-4.42895e+00,-3.52e+00,-4.80e-01,
-4.42893e+00,-3.60e+00,-4.80e-01,
-4.42891e+00,-3.52e+00,-4.80e-01,
-4.42889e+00,-3.52e+00,-4.80e-01,
-4.42887e+00,-3.60e+00,-4.80e-01,
-4.42885e+00,-3.60e+00,-4.80e-01,
-4.42883e+00,-3.60e+00,-5.60e-01,
-4.42881e+00,-3.52e+00,-4.80e-01,
-4.42879e+00,-3.60e+00,-4.80e-01,
-4.42877e+00,-3.52e+00,-4.80e-01,
-4.42875e+00,-3.52e+00,-4.80e-01,
-4.42873e+00,-3.52e+00,-4.80e-01,
-4.42871e+00,-3.52e+00,-4.80e-01,
-4.42869e+00,-3.60e+00,-4.80e-01,
-4.42867e+00,-3.52e+00,-4.80e-01,
-4.42865e+00,-3.52e+00,-4.80e-01,
-4.42863e+00,-3.52e+00,-4.80e-01,
-4.42861e+00,-3.52e+00,-4.80e-01,
-4.42859e+00,-3.60e+00,-4.80e-01,
-4.42857e+00,-3.52e+00,-4.80e-01,
-4.42855e+00,-3.52e+00,-4.80e-01,
-4.42853e+00,-3.60e+00,-4.80e-01,
-4.42852e+00,-3.52e+00,-4.80e-01,
-4.42850e+00,-3.52e+00,-4.80e-01,
-4.42848e+00,-3.60e+00,-4.80e-01,
-4.42846e+00,-3.60e+00,-4.80e-01,
-4.42844e+00,-3.60e+00,-4.80e-01,
-4.42842e+00,-3.52e+00,-4.80e-01,
-4.42840e+00,-3.60e+00,-4.80e-01,
-4.42838e+00,-3.52e+00,-4.80e-01,
-4.42836e+00,-3.52e+00,-4.80e-01,
-4.42834e+00,-3.52e+00,-4.80e-01,
-4.42832e+00,-3.52e+00,-4.80e-01,
-4.42830e+00,-3.60e+00,-4.80e-01,
-4.42828e+00,-3.52e+00,-4.80e-01,
-4.42826e+00,-3.52e+00,-4.80e-01,
-4.42824e+00,-3.52e+00,-4.80e-01,
-4.42822e+00,-3.60e+00,-4.80e-01,
-4.42820e+00,-3.52e+00,-4.80e-01,
-4.42818e+00,-3.52e+00,-4.80e-01,
-4.42816e+00,-3.52e+00,-4.80e-01,
-4.42814e+00,-3.60e+00,-4.80e-01,
-4.42812e+00,-3.60e+00,-4.80e-01,
-4.42811e+00,-3.60e+00,-4.80e-01,
-4.42809e+00,-3.60e+00,-4.80e-01,
-4.42807e+00,-3.52e+00,-4.80e-01,
-4.42805e+00,-3.60e+00,-4.80e-01,
-4.42803e+00,-3.52e+00,-4.80e-01,
-4.42801e+00,-3.52e+00,-4.80e-01,
-4.42799e+00,-3.52e+00,-4.80e-01,
-4.42797e+00,-3.52e+00,-4.80e-01,
-4.42795e+00,-3.52e+00,-4.80e-01,
-4.42793e+00,-3.60e+00,-4.80e-01,
-4.42791e+00,-3.60e+00,-4.80e-01,
-4.42789e+00,-3.52e+00,-4.80e-01,
-4.42787e+00,-3.60e+00,-4.80e-01,
-4.42785e+00,-3.52e+00,-4.80e-01,
-4.42783e+00,-3.60e+00,-4.80e-01,
-4.42781e+00,-3.60e+00,-4.80e-01,
-4.42779e+00,-3.52e+00,-4.80e-01,
-4.42777e+00,-3.60e+00,-4.80e-01,
-4.42775e+00,-3.52e+00,-4.80e-01,
-4.42773e+00,-3.52e+00,-4.80e-01,
-4.42771e+00,-3.60e+00,-4.80e-01,
-4.42770e+00,-3.52e+00,-4.80e-01,
-4.42768e+00,-3.60e+00,-4.80e-01,
-4.42766e+00,-3.60e+00,-4.80e-01,
-4.42764e+00,-3.52e+00,-4.80e-01,
-4.42762e+00,-3.52e+00,-4.80e-01,
-4.42760e+00,-3.60e+00,-4.80e-01,
-4.42758e+00,-3.52e+00,-4.80e-01,
-4.42756e+00,-3.52e+00,-4.80e-01,
-4.42754e+00,-3.60e+00,-4.80e-01,
-4.42752e+00,-3.60e+00,-4.80e-01,
-4.42750e+00,-3.52e+00,-4.80e-01,
-4.42748e+00,-3.52e+00,-4.80e-01,
-4.42746e+00,-3.52e+00,-4.80e-01,
-4.42744e+00,-3.60e+00,-4.80e-01,
-4.42742e+00,-3.52e+00,-4.80e-01,
-4.42740e+00,-3.52e+00,-4.80e-01,
-4.42738e+00,-3.60e+00,-4.80e-01,
-4.42736e+00,-3.52e+00,-4.80e-01,
-4.42734e+00,-3.52e+00,-4.80e-01,
-4.42732e+00,-3.52e+00,-4.80e-01,
-4.42730e+00,-3.52e+00,-4.80e-01,
-4.42729e+00,-3.60e+00,-4.80e-01,
-4.42727e+00,-3.52e+00,-4.80e-01,
-4.42725e+00,-3.52e+00,-4.80e-01,
-4.42723e+00,-3.52e+00,-4.80e-01,
-4.42721e+00,-3.52e+00,-4.80e-01,
-4.42719e+00,-3.60e+00,-4.80e-01,
-4.42717e+00,-3.52e+00,-4.80e-01,
-4.42715e+00,-3.52e+00,-4.80e-01,
-4.42713e+00,-3.60e+00,-4.80e-01,
-4.42711e+00,-3.60e+00,-4.80e-01,
-4.42709e+00,-3.52e+00,-4.80e-01,
-4.42707e+00,-3.60e+00,-4.80e-01,
-4.42705e+00,-3.52e+00,-5.60e-01,
-4.42703e+00,-3.52e+00,-4.80e-01,
-4.42701e+00,-3.52e+00,-4.80e-01,
-4.42699e+00,-3.52e+00,-4.80e-01,
-4.42697e+00,-3.52e+00,-4.80e-01,
-4.42695e+00,-3.52e+00,-4.80e-01,
-4.42693e+00,-3.60e+00,-4.80e-01,
-4.42691e+00,-3.60e+00,-4.80e-01,
-4.42689e+00,-3.52e+00,-4.80e-01,
-4.42688e+00,-3.60e+00,-4.80e-01,
-4.42686e+00,-3.52e+00,-4.80e-01,
-4.42684e+00,-3.52e+00,-5.60e-01,
-4.42682e+00,-3.52e+00,-4.80e-01,
-4.42680e+00,-3.60e+00,-4.80e-01,
-4.42678e+00,-3.52e+00,-4.80e-01,
-4.42676e+00,-3.52e+00,-4.80e-01,
-4.42674e+00,-3.52e+00,-4.80e-01,
-4.42672e+00,-3.60e+00,-4.80e-01,
-4.42670e+00,-3.52e+00,-4.80e-01,
-4.42668e+00,-3.52e+00,-4.80e-01,
-4.42666e+00,-3.52e+00,-4.80e-01,
-4.42664e+00,-3.52e+00,-4.80e-01,
-4.42662e+00,-3.52e+00,-4.80e-01,
-4.42660e+00,-3.60e+00,-4.80e-01,
-4.42658e+00,-3.60e+00,-5.60e-01,
-4.42656e+00,-3.52e+00,-4.80e-01,
-4.42654e+00,-3.60e+00,-4.80e-01,
-4.42652e+00,-3.52e+00,-4.80e-01,
-4.42650e+00,-3.52e+00,-4.80e-01,
-4.42648e+00,-3.52e+00,-4.80e-01,
-4.42646e+00,-3.52e+00,-4.80e-01,
-4.42645e+00,-3.52e+00,-4.80e-01,
-4.42643e+00,-3.52e+00,-4.80e-01,
-4.42641e+00,-3.52e+00,-5.60e-01,
-4.42639e+00,-3.52e+00,-4.80e-01,
-4.42637e+00,-3.52e+00,-4.80e-01,
-4.42635e+00,-3.52e+00,-4.80e-01,
-4.42633e+00,-3.60e+00,-4.80e-01,
-4.42631e+00,-3.52e+00,-4.80e-01,
-4.42629e+00,-3.52e+00,-4.80e-01,
-4.42627e+00,-3.52e+00,-4.80e-01,
-4.42625e+00,-3.52e+00,-4.80e-01,
-4.42623e+00,-3.52e+00,-4.80e-01,
-4.42621e+00,-3.52e+00,-4.80e-01,
-4.42619e+00,-3.52e+00,-4.80e-01,
-4.42617e+00,-3.52e+00,-4.80e-01,
-4.42615e+00,-3.52e+00,-4.80e-01,
-4.42613e+00,-3.52e+00,-4.80e-01,
-4.42611e+00,-3.52e+00,-4.80e-01,
-4.42609e+00,-3.60e+00,-4.80e-01,
-4.42607e+00,-3.52e+00,-4.80e-01,
-4.42605e+00,-3.52e+00,-5.60e-01,
-4.42603e+00,-3.52e+00,-4.80e-01,
-4.42602e+00,-3.52e+00,-4.80e-01,
-4.42600e+00,-3.52e+00,-4.80e-01,
-4.42598e+00,-3.52e+00,-4.80e-01,
-4.42596e+00,-3.52e+00,-4.80e-01,
-4.42594e+00,-3.52e+00,-4.80e-01,
-4.42592e+00,-3.52e+00,-4.80e-01,
-4.42590e+00,-3.52e+00,-4.80e-01,
-4.42588e+00,-3.52e+00,-4.80e-01,
-4.42586e+00,-3.52e+00,-4.80e-01,
-4.42584e+00,-3.52e+00,-4.80e-01,
-4.42582e+00,-3.52e+00,-4.80e-01,
-4.42580e+00,-3.52e+00,-4.80e-01,
-4.42578e+00,-3.52e+00,-4.80e-01,
-4.42576e+00,-3.52e+00,-4.80e-01,
-4.42574e+00,-3.52e+00,-4.80e-01,
-4.42572e+00,-3.52e+00,-4.80e-01,
-4.42570e+00,-3.52e+00,-4.80e-01,
-4.42568e+00,-3.52e+00,-4.80e-01,
-4.42566e+00,-3.52e+00,-4.80e-01,
-4.42564e+00,-3.52e+00,-4.80e-01,
-4.42562e+00,-3.52e+00,-4.80e-01,
-4.42561e+00,-3.52e+00,-4.80e-01,
-4.42559e+00,-3.52e+00,-4.80e-01,
-4.42557e+00,-3.60e+00,-4.80e-01,
-4.42555e+00,-3.60e+00,-4.80e-01,
-4.42553e+00,-3.52e+00,-4.80e-01,
-4.42551e+00,-3.52e+00,-4.80e-01,
-4.42549e+00,-3.52e+00,-4.80e-01,
-4.42547e+00,-3.52e+00,-4.80e-01,
-4.42545e+00,-3.52e+00,-4.80e-01,
-4.42543e+00,-3.52e+00,-5.60e-01,
-4.42541e+00,-3.60e+00,-4.80e-01,
-4.42539e+00,-3.52e+00,-4.80e-01,
-4.42537e+00,-3.52e+00,-4.80e-01,
-4.42535e+00,-3.52e+00,-4.80e-01,
-4.42533e+00,-3.52e+00,-4.80e-01,
-4.42531e+00,-3.52e+00,-4.80e-01,
-4.42529e+00,-3.52e+00,-4.80e-01,
-4.42527e+00,-3.60e+00,-4.80e-01,
-4.42525e+00,-3.52e+00,-4.80e-01,
-4.42523e+00,-3.60e+00,-4.80e-01,
-4.42521e+00,-3.60e+00,-4.80e-01,
-4.42520e+00,-3.52e+00,-4.80e-01,
-4.42518e+00,-3.52e+00,-4.80e-01,
-4.42516e+00,-3.52e+00,-4.80e-01,
-4.42514e+00,-3.52e+00,-5.60e-01,
-4.42512e+00,-3.52e+00,-4.80e-01,
-4.42510e+00,-3.52e+00,-4.80e-01,
-4.42508e+00,-3.52e+00,-4.80e-01,
-4.42506e+00,-3.52e+00,-4.80e-01,
-4.42504e+00,-3.52e+00,-4.80e-01,
-4.42502e+00,-3.60e+00,-4.80e-01,
-4.42500e+00,-3.52e+00,-4.80e-01,
-4.42498e+00,-3.52e+00,-4.80e-01,
-4.42496e+00,-3.60e+00,-4.80e-01,
-4.42494e+00,-3.52e+00,-4.80e-01,
-4.42492e+00,-3.60e+00,-4.80e-01,
-4.42490e+00,-3.52e+00,-4.80e-01,
-4.42488e+00,-3.60e+00,-4.80e-01,
-4.42486e+00,-3.52e+00,-4.80e-01,
-4.42484e+00,-3.52e+00,-4.80e-01,
-4.42482e+00,-3.52e+00,-4.80e-01,
-4.42480e+00,-3.52e+00,-4.80e-01,
-4.42479e+00,-3.52e+00,-4.80e-01,
-4.42477e+00,-3.60e+00,-4.80e-01,
-4.42475e+00,-3.52e+00,-4.80e-01,
-4.42473e+00,-3.60e+00,-5.60e-01,
-4.42471e+00,-3.52e+00,-4.80e-01,
-4.42469e+00,-3.52e+00,-4.80e-01,
-4.42467e+00,-3.52e+00,-4.80e-01,
-4.42465e+00,-3.52e+00,-4.80e-01,
-4.42463e+00,-3.52e+00,-4.80e-01,
-4.42461e+00,-3.52e+00,-5.60e-01,
-4.42459e+00,-3.52e+00,-4.80e-01,
-4.42457e+00,-3.52e+00,-4.80e-01,
-4.42455e+00,-3.52e+00,-4.80e-01,
-4.42453e+00,-3.52e+00,-4.80e-01,
-4.42451e+00,-3.52e+00,-4.80e-01,
-4.42449e+00,-3.60e+00,-4.80e-01,
-4.42447e+00,-3.52e+00,-4.80e-01,
-4.42445e+00,-3.52e+00,-4.80e-01,
-4.42443e+00,-3.52e+00,-4.80e-01,
-4.42441e+00,-3.52e+00,-4.80e-01,
-4.42439e+00,-3.52e+00,-4.80e-01,
-4.42438e+00,-3.52e+00,-4.80e-01,
-4.42436e+00,-3.52e+00,-5.60e-01,
-4.42434e+00,-3.52e+00,-4.80e-01,
-4.42432e+00,-3.52e+00,-4.80e-01,
-4.42430e+00,-3.52e+00,-5.60e-01,
-4.42428e+00,-3.52e+00,-4.80e-01,
-4.42426e+00,-3.52e+00,-4.80e-01,
-4.42424e+00,-3.52e+00,-4.80e-01,
-4.42422e+00,-3.52e+00,-5.60e-01,
-4.42420e+00,-3.52e+00,-4.80e-01,
-4.42418e+00,-3.52e+00,-5.60e-01,
-4.42416e+00,-3.52e+00,-4.80e-01,
